adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
3291,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,245.0
11670,0,0,0,0,0,1,0,9,1047,0,60,0,0,0,0,218.8,59.0
12150,0,0,0,0,10,1108,0,0,188,0,21,0,0,0,1,208.6,69.0
6931,0,0,0,0,0,0,0,0,127,0,9,0,0,0,0,21.7,226.0
11244,0,0,0,0,0,0,0,5,875,1,72,0,0,0,2,187.5,83.0
11680,0,9,0,0,1,111,0,4,1159,1,111,0,1,0,0,276.36,31.0
8687,0,0,0,0,0,0,0,7,1104,0,77,0,0,0,1,227.4,56.0
9436,0,0,0,0,0,11,0,8,1088,0,87,0,0,0,1,242.9,48.0
11175,0,0,0,0,3,289,0,0,148,0,15,0,0,0,1,74.7,184.0
12155,0,0,0,0,2,598,0,1,183,0,25,0,0,0,2,117.1,145.0
4925,32,4878,10,0,1,14,0,0,0,0,0,0,0,0,2,346.52,8.0
7401,21,3933,16,8,0,29,0,0,-8,0,0,0,0,0,0,259.42,38.0
11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,246.0
8360,0,0,0,0,0,0,0,14,1502,0,109,0,0,0,2,339.2,12.0
12153,0,0,0,0,2,740,0,1,279,0,36,0,0,0,0,155.9,112.0
9101,0,0,0,0,6,989,0,1,99,0,16,0,0,0,2,162.8,104.0
11678,0,0,0,0,0,0,0,14,1400,0,80,0,0,0,0,304.0,24.0
11675,0,0,0,0,0,0,0,1,483,1,50,0,0,0,0,106.3,156.0
9099,21,4591,16,1,0,63,0,0,0,0,0,0,0,0,5,293.94,28.0
11688,0,0,0,0,1,37,0,6,765,0,50,0,0,0,1,170.2,98.0
12181,0,0,0,0,0,0,0,1,283,0,23,0,0,0,1,55.3,190.0
9075,0,0,0,0,0,0,0,4,528,0,30,0,0,0,1,104.8,158.0
10709,0,0,0,0,6,1402,0,1,271,0,33,0,0,0,5,232.3,52.0
9044,0,0,0,0,0,0,0,3,439,0,53,0,0,0,0,114.9,146.0
11193,0,0,0,0,2,730,0,0,472,0,49,0,0,0,0,181.2,86.0
5848,36,4770,7,0,3,53,0,0,36,0,1,0,0,0,2,372.7,5.0
7260,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.1,249.0
9431,32,4262,13,0,1,159,0,0,-6,0,1,0,0,0,2,342.78,11.0
7873,0,0,0,0,0,0,0,4,528,0,30,0,0,0,1,104.8,158.0
10273,35,3837,10,0,10,636,0,0,0,0,0,0,0,0,4,429.08,1.0
11409,0,0,0,0,0,0,0,0,127,0,9,0,0,0,0,21.7,226.0
9525,0,0,0,0,0,6,0,2,473,0,39,0,0,0,0,98.9,162.0
10697,24,4210,12,1,1,141,0,0,9,0,1,0,0,0,3,302.4,26.0
12152,0,0,0,0,1,392,0,0,14,0,2,0,0,0,3,42.6,203.0
10077,0,0,0,0,7,1070,0,1,217,0,30,0,0,0,2,202.7,73.0
10372,0,0,0,0,0,0,0,5,455,0,46,0,0,0,0,121.5,140.0
9898,0,0,0,0,6,703,0,1,43,0,6,0,0,0,0,122.6,135.0
7393,0,0,0,0,0,0,0,9,1215,0,109,0,0,0,2,280.5,30.0
10352,0,0,0,0,0,0,0,11,952,0,87,0,0,0,2,244.2,45.0
11783,0,0,0,0,0,22,0,7,1003,0,65,0,0,0,1,207.5,70.0
6997,0,0,0,0,0,0,0,3,712,0,77,0,0,0,1,164.2,103.0
11668,0,0,0,0,4,706,0,1,182,0,19,0,0,0,0,137.8,125.0
10303,0,0,0,0,0,260,0,4,495,0,59,0,0,0,0,158.5,110.0
11247,0,0,0,0,0,0,0,2,853,0,75,0,0,0,2,168.3,99.0
4974,0,0,0,0,0,0,0,1,115,0,9,0,0,0,1,24.5,223.0
7391,35,4447,14,0,0,61,0,0,0,0,0,0,0,0,4,343.98,10.0
9881,0,0,0,0,0,0,0,12,1027,0,80,0,0,0,1,252.7,42.0
10289,0,0,0,0,0,0,0,4,663,1,33,0,0,0,0,125.3,133.0
10721,0,0,0,0,0,0,0,6,849,0,52,0,0,0,0,172.9,93.0
7394,29,4793,13,2,0,28,0,0,0,0,0,0,0,0,2,328.52,18.0
11660,0,0,0,0,11,1061,0,3,578,0,73,0,0,0,2,316.9,23.0
9851,0,0,0,0,2,234,0,2,388,0,36,0,0,0,1,120.2,142.0
11250,0,0,0,0,0,0,0,13,615,0,52,0,0,0,0,191.5,81.0
10720,0,0,0,0,0,17,0,3,408,0,36,0,0,0,0,96.5,165.0
9817,19,3725,14,0,0,39,0,0,0,0,0,0,0,0,3,250.9,43.0
12176,0,0,0,0,0,0,0,3,494,0,26,0,0,0,0,93.4,168.0
12157,0,0,0,0,0,379,0,2,534,0,61,0,0,0,0,164.3,101.0
8416,0,0,0,0,0,36,0,6,1088,1,94,0,0,0,0,244.4,44.0
6982,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1.5,243.0
9087,0,0,0,0,3,1089,0,0,328,1,40,0,0,0,3,195.7,78.0
12205,0,0,0,0,0,0,0,5,473,0,31,0,0,0,1,106.3,156.0
9843,0,0,0,0,0,9,0,0,515,0,37,0,0,0,0,89.4,171.0
11834,0,0,0,0,2,698,0,1,109,0,15,0,0,0,1,111.7,149.0
11653,0,0,0,0,1,193,0,1,139,0,14,0,0,0,1,57.2,189.0
11640,14,3231,9,0,3,192,1,0,0,0,0,0,0,0,3,236.44,51.0
9250,0,0,0,0,0,0,0,6,777,0,72,0,0,0,0,185.7,84.0
9693,0,0,0,0,3,335,0,6,756,0,81,0,0,0,0,244.1,47.0
10312,0,0,0,0,0,0,0,5,495,0,49,0,0,0,0,128.5,131.0
12171,0,0,0,0,8,581,0,4,457,0,36,1,0,0,1,215.8,60.0
9120,0,4,0,0,0,4,0,2,450,0,36,0,0,0,0,93.56,167.0
12180,0,0,0,0,0,3,0,13,1449,0,96,0,0,0,0,319.2,20.0
10742,0,0,0,0,0,1,0,1,109,0,16,0,0,0,0,33.0,215.0
11211,0,0,0,0,0,0,0,3,840,0,52,0,0,0,0,154.0,113.0
7236,0,0,0,0,0,0,0,5,630,0,56,0,0,0,0,149.0,116.0
10735,0,0,0,0,0,0,0,0,102,0,10,0,0,0,0,20.2,229.0
11697,0,0,0,0,0,0,0,4,338,0,21,0,0,0,0,78.8,182.0
11229,0,0,0,0,0,0,0,5,749,1,44,0,0,0,0,150.9,114.0
12154,0,0,0,0,1,187,0,0,90,0,7,0,0,0,0,40.7,204.0
10297,4,828,1,0,0,5,0,0,0,0,0,0,0,0,2,47.62,195.0
11677,0,0,0,0,0,0,0,6,733,0,64,0,0,0,0,173.3,92.0
9064,14,2804,12,1,3,23,0,0,0,0,0,0,0,0,2,206.46,71.0
11529,0,0,0,0,0,0,0,2,120,0,16,0,0,0,0,40.0,206.0
12140,22,4044,15,0,6,210,0,0,0,0,0,0,0,0,2,332.76,13.0
11656,0,0,0,0,0,529,0,4,561,0,51,0,0,0,2,180.0,87.0
7942,0,0,0,0,3,317,0,1,388,0,55,0,2,0,0,161.5,105.0
11227,0,0,0,0,0,0,0,3,440,0,27,0,0,0,0,89.0,173.0
12141,19,2818,10,3,2,252,0,1,41,0,1,0,0,0,6,239.02,50.0
11758,0,0,0,0,0,1,0,1,59,0,6,0,0,0,0,18.0,231.0
9427,0,0,0,0,0,0,0,9,922,0,85,0,0,0,0,231.2,54.0
12188,0,0,0,0,0,17,0,1,225,0,18,0,0,0,1,46.2,197.0
8243,0,0,0,0,3,758,0,2,188,0,20,0,0,0,2,140.6,122.0
12162,0,0,0,0,3,490,0,1,304,0,19,0,0,0,4,114.4,147.0
11695,0,0,0,0,0,0,0,5,537,0,47,0,0,0,0,130.7,130.0
6929,35,4671,11,0,1,24,0,0,0,0,0,0,0,0,2,353.24,7.0
11644,32,3987,13,1,0,138,0,0,0,0,0,0,0,0,2,321.28,19.0
11761,0,0,0,0,2,271,0,1,173,0,21,0,0,0,0,83.4,177.0
10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,246.0
10389,0,0,0,0,2,234,0,2,388,0,36,0,0,0,1,120.2,142.0
9441,0,0,0,0,0,11,0,8,1088,0,87,0,0,0,1,242.9,48.0
12206,0,0,0,0,0,0,0,1,268,0,32,0,0,0,0,64.8,188.0
12179,0,0,0,0,0,0,0,3,161,0,14,0,0,0,0,48.1,194.0
10743,0,0,0,0,0,0,0,3,491,1,54,0,0,0,0,123.1,134.0
11174,0,0,0,0,3,556,0,0,136,0,24,0,0,0,0,111.2,150.0
8252,21,3659,11,1,1,201,0,0,0,0,0,0,0,0,5,266.46,36.0
10738,0,0,0,0,0,33,0,4,816,0,65,0,0,0,0,173.9,91.0
10527,0,0,0,0,0,0,0,14,1069,0,78,0,0,0,0,268.9,34.0
8268,0,0,0,0,0,59,0,1,142,0,21,0,0,0,1,45.1,199.0
12187,0,0,0,0,0,20,0,6,664,0,51,1,1,0,1,165.4,100.0
10313,25,3250,7,0,3,141,0,0,0,0,0,0,0,0,2,272.1,33.0
11642,35,4428,18,1,2,310,0,0,0,0,0,0,0,0,5,384.12,3.0
8247,0,0,0,0,0,0,0,0,395,0,38,0,0,0,0,77.5,183.0
11248,0,0,0,0,0,0,0,11,952,0,87,0,0,0,2,244.2,45.0
10744,0,0,0,0,0,0,0,1,173,0,12,0,0,0,0,35.3,207.0
12159,0,0,0,0,1,516,0,2,353,0,45,0,0,0,2,145.9,119.0
11179,0,0,0,0,0,243,0,0,16,0,3,0,0,0,0,28.9,218.0
12161,0,0,0,0,1,183,0,0,58,0,5,0,0,0,0,35.1,210.0
10409,0,0,0,0,0,0,0,3,528,0,51,0,0,0,0,121.8,139.0
11754,0,0,0,0,0,0,0,2,454,0,30,0,0,0,0,87.4,174.0
7842,0,0,0,0,0,0,0,5,439,0,34,0,0,0,0,107.9,153.0
12261,0,0,0,0,0,0,0,4,807,0,54,0,0,0,0,158.7,108.0
10699,7,2052,10,1,1,20,0,0,0,0,0,0,0,0,2,132.08,128.0
11225,0,0,0,0,0,15,0,0,10,0,2,2,0,0,1,14.5,232.0
11332,0,0,0,0,0,2,0,0,13,0,2,0,0,0,1,1.5,243.0
11785,0,0,0,0,0,11,0,8,510,1,58,0,0,0,0,160.1,107.0
11925,0,0,0,0,0,0,0,10,1030,0,64,0,0,0,1,225.0,57.0
12156,0,0,0,0,11,794,1,1,79,0,15,0,0,0,3,170.3,96.0
7813,20,3486,7,1,2,498,0,0,0,0,0,0,0,0,0,293.24,29.0
11210,0,0,0,0,8,581,0,4,457,0,36,1,0,0,1,215.8,60.0
11870,0,0,0,0,0,0,0,0,79,0,2,0,0,0,0,9.9,234.0
12257,0,0,0,0,0,0,0,1,199,0,17,0,0,0,0,42.9,202.0
11746,0,0,0,0,0,229,0,0,21,0,4,0,0,0,2,25.0,222.0
10881,0,0,0,0,0,260,0,4,495,0,59,0,0,0,0,158.5,110.0
12163,0,0,0,0,0,379,0,2,534,0,61,0,0,0,0,164.3,101.0
10413,20,3035,6,0,4,568,1,0,4,0,1,0,0,0,1,295.6,27.0
12186,0,0,0,0,0,13,0,4,720,0,52,0,0,0,0,149.3,115.0
8667,0,0,0,0,0,12,0,4,396,0,36,1,1,0,0,112.8,148.0
12178,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,2.1,241.0
9467,0,0,0,0,0,0,0,3,681,0,36,0,0,0,0,122.1,137.0
11672,0,0,0,0,0,38,0,1,191,0,15,0,0,0,0,43.9,201.0
12182,0,0,0,0,0,0,0,1,115,0,9,0,0,0,1,24.5,223.0
11213,0,0,0,0,4,434,0,5,473,0,52,0,1,0,2,198.7,76.0
11466,0,0,0,0,3,814,0,0,58,0,6,0,0,0,2,107.2,154.0
12185,0,0,0,0,0,0,0,0,194,0,21,0,0,0,0,40.4,205.0
9078,0,0,0,0,3,814,0,0,58,0,6,0,0,0,2,107.2,154.0
11696,0,0,0,0,0,0,0,1,72,0,12,0,0,0,0,25.2,220.0
11747,0,0,0,0,2,56,0,4,410,0,40,0,0,0,0,122.6,135.0
10973,0,0,0,0,0,0,0,5,536,0,52,0,0,0,2,131.6,129.0
10700,29,4166,11,2,5,48,0,0,0,0,0,0,0,0,3,329.44,17.0
12210,0,0,0,0,0,0,0,3,329,0,28,0,0,0,0,78.9,181.0
11188,0,0,0,0,0,133,0,3,697,0,80,0,0,0,1,179.0,88.0
1600,0,0,0,0,0,0,0,6,849,0,52,0,0,0,0,172.9,93.0
10723,0,0,0,0,2,71,0,0,394,0,33,0,0,0,0,91.5,169.0
9308,0,36,0,0,0,11,0,3,648,0,65,0,0,0,1,148.34,117.0
7422,0,0,0,0,0,0,0,6,825,0,74,0,0,0,1,190.5,82.0
12169,0,0,0,0,4,830,0,1,76,0,9,0,0,0,1,127.6,132.0
12204,0,0,0,0,0,0,0,11,1521,1,111,0,0,0,0,331.1,14.0
11941,0,0,0,0,0,108,0,0,112,0,13,0,0,0,0,35.0,211.0
11212,0,0,0,0,0,0,0,1,264,0,22,0,0,0,0,54.4,191.0
8062,31,3905,15,0,2,270,0,0,0,0,0,0,0,0,2,345.2,9.0
12195,0,0,0,0,0,0,0,3,681,0,36,0,0,0,0,122.1,137.0
10334,0,0,0,0,0,90,0,0,-2,0,4,0,0,0,0,12.8,233.0
9474,0,0,0,0,0,0,0,0,481,1,39,0,0,0,1,87.1,175.0
12264,0,0,0,0,0,60,0,0,11,0,2,0,0,0,0,9.1,237.0
10961,0,0,0,0,0,67,0,0,215,0,21,0,0,0,0,49.2,192.0
10651,0,0,0,0,0,0,0,5,944,0,75,0,0,0,1,197.4,77.0
10710,0,0,0,0,7,1070,0,1,217,0,30,0,0,0,2,202.7,73.0
11886,0,0,0,0,0,59,0,1,142,0,21,0,0,0,1,45.1,199.0
9094,0,0,0,0,2,10,0,1,95,0,6,0,0,0,0,34.5,212.0
10432,0,0,0,0,0,0,0,1,173,0,12,0,0,0,0,35.3,207.0
12260,0,0,0,0,0,8,0,1,8,0,2,0,0,0,0,9.6,236.0
9714,19,2606,7,0,0,44,0,0,0,0,0,0,0,0,2,194.64,79.0
10702,10,1967,6,0,1,61,0,0,0,0,0,0,0,0,1,140.78,121.0
10714,0,0,0,0,1,199,0,0,23,0,7,0,0,0,0,35.2,209.0
11760,0,6,0,0,0,-5,0,0,0,0,0,0,0,0,0,-0.26,250.0
11228,0,0,0,0,0,0,0,3,552,0,47,0,0,0,1,118.2,144.0
11150,2,265,1,0,0,34,0,0,0,0,0,0,0,0,0,24.0,225.0
9429,4,616,4,0,0,22,0,0,0,0,0,0,0,0,1,48.84,193.0
12184,0,0,0,0,0,2,0,2,604,2,59,0,0,0,1,133.6,127.0
8735,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2.0,242.0
11972,0,0,0,0,0,38,0,4,447,0,31,0,0,0,0,103.5,160.0
11641,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,-0.04,248.0
8293,0,0,0,0,0,0,0,0,117,0,14,0,0,0,0,25.7,219.0
6589,12,2109,4,2,1,98,0,0,0,0,0,0,0,0,6,140.16,124.0
12183,0,0,0,0,0,0,0,2,93,0,19,0,1,0,0,46.3,196.0
12256,0,0,0,0,3,470,0,0,53,0,11,0,0,0,1,79.3,179.0
10998,0,0,0,0,4,898,0,3,389,1,44,0,0,0,1,214.7,62.0
11258,0,0,0,0,0,0,0,1,280,0,32,0,0,0,0,66.0,186.0
10932,0,0,0,0,0,207,0,2,180,0,19,0,0,0,0,69.7,185.0
12211,0,0,0,0,0,0,0,1,56,1,8,0,0,0,0,21.6,228.0
12263,0,0,0,0,0,0,0,0,76,0,4,0,0,0,1,9.6,235.0
9545,0,0,0,0,0,0,0,0,102,0,10,0,0,0,0,20.2,229.0
11214,0,0,0,0,0,0,0,14,1400,0,80,0,0,0,0,304.0,24.0
11432,0,0,0,0,0,140,0,0,250,0,26,0,0,0,0,65.0,187.0
10500,0,0,0,0,0,-1,0,0,42,0,1,0,0,0,0,5.1,239.0
11786,0,0,0,0,0,0,0,4,412,0,33,0,0,0,0,98.2,163.0
11076,0,0,0,0,0,0,0,5,685,0,49,0,0,0,0,147.5,118.0
11189,0,0,0,0,2,10,0,1,95,0,6,0,0,0,0,34.5,212.0
11752,0,0,0,0,0,0,0,1,151,0,13,0,0,0,0,34.1,214.0
10369,0,0,0,0,1,313,0,2,388,0,47,0,0,0,0,135.1,126.0
11890,0,0,0,0,0,26,0,2,451,0,35,0,0,0,0,94.7,166.0
9176,0,0,0,0,0,0,0,1,72,0,12,0,0,0,0,25.2,220.0
9144,0,0,0,0,0,-6,0,2,411,0,36,0,0,0,1,86.5,176.0
10601,0,0,0,0,0,0,0,11,1521,1,111,0,0,0,0,331.1,14.0
10333,0,0,0,0,0,0,0,11,1176,0,72,0,0,0,0,255.6,39.0
11681,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,5.0,240.0
11481,0,0,0,0,0,0,0,1,144,0,11,0,0,0,0,31.4,216.0
10978,0,0,0,0,0,28,0,1,214,0,17,0,0,0,1,45.2,198.0
10268,5,1336,6,1,1,15,0,0,0,0,0,0,0,0,0,90.94,170.0
12309,0,0,0,0,0,0,0,1,129,0,11,0,0,0,0,29.9,217.0
12146,0,104,2,0,0,-13,0,0,0,0,0,0,0,0,0,6.86,238.0
