byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,10,standard,Davante Adams,39.3,2125,WR,5.07,15,GB,8,2015
5,10,standard,Matt Ryan,41.2,1342,QB,6.01,15,ATL,8,2015
9,11,standard,Martavis Bryant,44.3,2150,WR,6.04,15,PIT,8,2015
5,13,standard,CJ Anderson,46.6,2071,RB,6.07,15,DEN,8,2015
10,11,standard,Tyreek Hill,47.4,2390,WR,6.07,15,KC,8,2015
8,11,standard,Allen Robinson,50.6,2130,WR,7.03,15,JAC,8,2015
7,10,standard,Ameer Abdullah,51.0,2293,RB,7.03,15,DET,8,2015
10,14,standard,Michael Crabtree,54.9,1646,WR,7.07,15,OAK,8,2015
11,11,standard,DeVante Parker,56.5,2279,WR,8.01,15,MIA,8,2015
7,10,standard,Golden Tate,61.6,1730,WR,8.06,15,DET,8,2015
8,12,standard,Brandon Marshall,62.9,755,WR,8.07,15,NYG,8,2015
9,13,standard,Stefon Diggs,63.7,2316,WR,8.08,15,MIN,8,2015
8,12,standard,Martellus Bennett,68.0,1364,TE,9.04,15,GB,8,2015
10,12,standard,LeGarrette Blount,74.0,1781,RB,10.02,15,PHI,8,2015
9,12,standard,Philip Rivers,92.3,995,QB,12.04,15,LAC,8,2015
10,12,standard,Justin Tucker,95.8,1962,PK,12.08,15,BAL,8,2015
